単語,判定結果,TF-IDF値,出現回数,優先値,連結回数,固有度
複数個所,0,0.3511596054728159,1,2.0,0
装飾物,0,0.6117186493953849,1,1.5,0
装飾品,0,0.3092565540275291,3,1.5,0
表6,0,0.4547518776677949,2,0.5,0
行われる,0,0.4950517077479279,1,0.8,0
行う,0,0.4440711566595026,2,0.6,0
落下,0,0.16880512028846287,1,1.0,0
色,0,0.319520110415125,4,0.5,6
自動判定,0,0.5320404922941026,1,2.0,0
自コース,0,0.23114389574683325,3,1.7,0
置かれ,0,0.26357576889037326,5,0.7,2
置い,0,0.3881969730562509,1,0.6,0
縦,0,0.29600135507162234,1,0.5,0
緑色,0,0.38597194748403524,3,1.0,0
緑,0,0.2975401091538121,3,0.5,3
総称,0,0.39823458868118855,2,1.0,0
継続,0,0.1934752170975378,2,1.0,0
結果,0,0.3168547584721743,3,1.0,1
経過時間,0,0.16880512028846287,1,2.0,0
経過待ち,0,0.16880512028846287,1,1.6,0
経過,0,0.16880512028846287,1,1.0,3
終了,0,0.24776332023053485,3,1.0,2
算出,0,0.5320404922941026,1,1.0,0
競技結果,0,0.16880512028846287,1,2.0,0
競技終了,0,0.16880512028846287,1,2.0,0
競技環境,0,0.4105529161176792,2,2.0,0
競技,0,0.2981236403706794,5,1.0,4
移動先,0,0.3060084983916977,1,1.5,0
移動,0,0.3060084983916977,1,1.0,3
秒単位,0,0.4481158948156903,1,1.5,0
示す,0,0.2485310578634496,20,0.6,0
確認,0,0.16880512028846287,1,1.0,0
確定,0,0.2798961649175482,2,1.0,3
矢印,0,0.21066833125543827,2,1.0,0
直線,0,0.24970556464063032,2,1.0,0
白部分,0,0.35428936787455045,2,1.5,0
異なる,0,0.23064168681412336,3,0.7,0
番号,0,0.20770567305480553,1,1.0,8
用いる,0,0.36701565978272555,2,0.7,0
獲得,0,0.3410424608463336,2,1.0,2
状態,0,0.25546492129815257,2,1.0,0
照明環境,0,0.36122342277562575,2,2.0,0
照明,0,0.33683160590900507,2,1.0,2
灰色点線内,0,0.3333435614884142,2,2.5,0
準備,0,0.5532704147247561,1,1.0,2
満たし,0,0.29222977922580995,2,0.7,0
満たさ,0,0.42673829019552595,1,0.7,0
添付数字,0,0.20770567305480553,1,2.0,0
添付,0,0.32222244245657816,5,1.0,1
流れ,0,0.5688430098469346,1,0.6,0
決定,0,0.29629566563877097,3,1.0,0
正式,0,0.4926751947234672,1,1.0,0
次,0,0.29222977922580995,2,0.5,0
機能,0,0.45565511039410095,1,1.0,0
横倒し,0,0.25438502824217374,2,1.1,0
横,0,0.29600135507162234,1,0.5,2
構成要素,0,0.5403111338281116,1,2.0,1
構成,0,0.24970556464063032,2,1.0,2
条件,0,0.30448773219332187,3,1.0,0
本書,0,0.37086076145580094,1,1.0,0
最大計測時間,0,0.4646548607505014,3,3.0,0
時間計測,0,0.2617187147494782,3,2.0,0
時間,0,0.24879470706388718,2,1.0,8
時点,0,0.25477478569924256,3,1.0,0
時,0,0.41495865796531106,1,0.5,14
方向,0,0.21066833125543827,2,1.0,3
数式3,0,0.5040118217318221,1,1.0,0
数字部分,0,0.4327466876871663,1,2.0,0
数字カード黒ブロック全体,0,0.12927159638723323,1,5.7,0
数字カード黒ブロック,0,0.28848775363514795,4,4.7,1
数字カード置き場,0,0.3098559188899832,3,3.3,0
数字カードボーナスサークル,0,0.21679948652018774,2,5.6,0
数字カード,0,0.21193117535315342,5,2.2,11
数字,0,0.23507509816184852,9,1.0,18
接地,0,0.25438502824217374,2,1.0,0
挟ん,0,0.3147108616645364,1,0.6,0
指す,0,0.43050695967276614,1,0.6,0
指し,0,0.25438502824217374,2,0.6,0
成立例,0,0.6331829232354336,1,1.5,0
成立,0,0.3132476408058656,9,1.0,2
必要,0,0.16880512028846287,1,1.0,0
得る,0,0.4681116987408403,1,0.6,0
後,0,0.1793752661822893,3,0.5,4
形状,0,0.43139239126584794,2,1.0,0
形,0,0.314128613458622,1,0.5,2
引かれ,0,0.24970556464063032,2,0.7,0
底面,0,0.25438502824217374,2,1.0,0
差異,0,0.6321386827107085,1,1.0,0
左側,0,0.3147108616645364,1,1.0,0
左下,0,0.2608279709269986,2,1.0,0
左上,0,0.3882595216306484,1,1.0,0
小さい方,0,0.3214180754737056,1,1.2,0
対応,0,0.4940018204703307,1,1.0,0
審判,0,0.16880512028846287,1,1.0,0
実行委員会,0,0.270027547971574,5,2.5,0
実施,0,0.5119729075022847,1,1.0,0
定義,0,0.5013463523720088,1,1.0,0
完全,0,0.3419666877975453,1,1.0,0
大会開催地,0,0.3511596054728159,1,2.5,0
大会,0,0.33683160590900507,2,1.0,1
多く,0,0.4375822993019585,1,0.6,0
外観,0,0.6041939454798056,1,1.0,0
場合,0,0.19247122149690704,11,1.0,0
図6,0,0.2704316220137286,12,0.5,0
図3,0,0.36496650991641033,8,0.5,0
問わ,0,0.7071067811865476,1,0.6,0
呼ぶ,0,0.28170519861727067,9,0.6,0
含め,0,0.29378090116486283,1,0.6,0
含まれる,0,0.3638375327922905,2,0.8,0
含まれ,0,0.25438502824217374,2,0.7,2
向き,0,0.46556163854710153,1,0.6,0
名称,0,0.4544922063017268,1,1.0,0
名産品,0,0.3511596054728159,1,1.5,0
同様,0,0.3204650514007551,2,1.0,0
同時に4つま,0,0.3415414089465789,1,1.3,0
同一方向,0,0.29600135507162234,1,2.0,0
同じ色,0,0.3499290956004769,1,1.1,0
同じ,0,0.33659789497195775,1,0.6,1
各番号,0,0.4940018204703307,1,1.5,0
各チーム,0,0.40639251583401975,1,1.7,0
各コース,0,0.3214180754737056,1,1.7,0
各クラス,0,0.5013463523720088,1,2.0,0
右側,0,0.3147108616645364,1,1.0,0
右下,0,0.2608279709269986,2,1.0,0
右上,0,0.3882595216306484,1,1.0,0
取得方法,0,0.20770567305480553,1,2.0,0
取得可能,0,0.3683223748215738,1,2.0,0
参照,0,0.4013486576322071,5,1.0,0
参加チーム,0,0.28561387479407746,4,2.2,0
別途提示,0,0.20770567305480553,1,2.0,0
判断,0,0.16880512028846287,1,1.0,0
判定方法,0,0.4327466876871663,1,2.0,0
判定,0,0.26773897163079285,2,1.0,2
初期設置,0,0.452787003836734,2,2.0,0
初期位置,0,0.3074662992634982,1,2.0,0
分断部分,0,0.24970556464063032,2,2.0,0
分断,0,0.24970556464063032,2,1.0,2
出来,0,0.2680487202719552,1,1.0,0
再現,0,0.45565511039410095,1,1.0,0
円柱,0,0.29333531658910894,2,1.0,0
円,0,0.32544407057879915,1,0.5,2
内側,0,0.19576801428802842,2,1.0,0
公開,0,0.331937180667823,1,1.0,0
全景,0,0.3881969730562509,1,1.0,0
全カラーブロック,0,0.20770567305480553,1,3.7,0
例,0,0.2918126238967019,5,0.5,2
使用,0,0.4375822993019585,1,1.0,0
何,0,0.3881969730562509,1,0.5,0
位置,0,0.2797790889390638,2,1.0,2
伴い,0,0.16880512028846287,1,0.6,0
仮想的,0,0.24970556464063032,2,1.5,0
以下,0,0.27828022953305276,10,1.0,2
交点サークル,0,0.36512172087873623,6,2.7,0
事態,0,0.16880512028846287,1,1.0,0
中間ゲート2,0,0.20490614038880617,1,2.2,1
中間ゲート1,0,0.25372496647108966,2,2.2,0
中間ゲート,0,0.2969805635662808,2,2.2,4
中心軸,0,0.32544407057879915,1,1.5,0
中心,0,0.32544407057879915,1,1.0,1
中央,0,0.3147108616645364,1,1.0,0
中,0,0.3333435614884142,2,0.5,9
両者,0,0.5745085626508378,1,1.0,0
上限,0,0.4481158948156903,1,1.0,1
上記,0,0.25416530481509886,3,1.0,0
上,0,0.3419666877975453,1,0.5,12
一部,0,0.37707143493393736,2,1.0,0
一覧,0,0.49751492682421344,1,1.0,0
一致,0,0.4283096963410537,1,1.0,0
一方,0,0.3499290956004769,1,1.0,2
リザルトタイム確定,0,0.3011164080534527,3,4.5,0
リザルトタイム,0,0.33129723914226566,6,3.5,3
リクエスト,0,0.2680487202719552,1,2.5,0
マイナス,0,0.4327808639988738,1,2.0,0
ボーナスブロック,0,0.7670633379984656,1,3.7,0
ボーナスタイム獲得例,0,0.5724920548223067,1,4.7,0
ボーナスタイム獲得,0,0.41495865796531106,1,4.2,1
ボーナスタイム,0,0.3541869895192273,4,3.2,2
ボーナスサークル設置,0,0.3221252664753584,2,4.4,0
ボーナスサークル,0,0.3157333260870398,3,3.4,6
ボーナス,0,0.6037316598689317,1,1.7,16
ブロック搬入,0,0.6037316598689317,1,3.0,0
ブロックブロックビンゴ2020,0,0.4860927623391195,1,5.5,0
ブロックビンゴ2020エリア上,0,0.3060084983916977,1,5.5,0
ブロックビンゴ2020エリア,0,0.4544922063017268,1,5.0,1
ブロックビンゴ2020,0,0.39348539037890595,4,3.5,3
ブロックサークル番号8,0,0.21630987605726892,2,4.7,0
ブロックサークル番号6,0,0.21630987605726892,2,4.7,0
ブロックサークル番号3,0,0.1941297608153242,1,4.7,0
ブロックサークル番号1,0,0.1941297608153242,1,4.7,0
ブロックサークル番号,0,0.4283096963410537,1,4.7,6
ブロックサークル内,0,0.3226322627508648,1,4.2,0
ブロックサークル,0,0.31244258713733614,6,3.7,8
ブロック,0,0.33206948916438056,7,2.0,53
フルビンゴ,0,0.3415414089465789,1,2.5,0
ビンゴ,0,0.2924043086734338,2,1.5,11
ナンバー黒ブロック全体,0,0.12927159638723323,1,5.2,0
ナンバー黒ブロック,0,0.25706978981692136,7,4.2,1
ナンバーボーナスサークル,0,0.21679948652018774,2,5.1,0
トリプルビンゴ,0,0.3415414089465789,1,3.5,0
ダブルビンゴ,0,0.3415414089465789,1,3.0,0
ターン毎,0,0.3074662992634982,1,1.7,0
ターン,0,0.4130851663963679,3,1.2,1
タッチセンサ押下操作後,0,0.20490614038880617,1,5.5,0
タッチセンサ押下操作,0,0.4482092787065258,2,5.0,1
タイム,0,0.429653088547317,2,1.5,20
タイミング,0,0.3683223748215738,1,2.5,0
スポンサー看板,0,0.3511596054728159,1,3.2,0
スタート準備走行,0,0.5532704147247561,1,3.7,0
スタート準備,0,0.3074662992634982,1,2.7,1
スタート成立後,0,0.6231170191644165,1,3.2,0
スタート後,0,0.29205424815593867,1,2.2,0
スタート位置,0,0.5051975018183479,1,2.7,0
スタートライン手前,0,0.43050695967276614,1,4.2,0
スタートライン,0,0.33831339527428084,4,3.2,1
スタートエリア,0,0.33937398172856487,6,3.2,0
スタート,0,0.5027315564033099,1,1.7,16
シングルビンゴ,0,0.3415414089465789,1,3.5,0
サンプル,0,0.37086076145580094,1,2.0,0
ゴールゲート,0,0.30601021932339467,3,2.4,1
ゴール,0,0.3072107601136452,3,1.2,4
コース画像,0,0.37086076145580094,1,2.2,0
コース外,0,0.16880512028846287,1,1.7,0
コース上,0,0.3694351980974681,4,1.7,0
コース,0,0.2549362136926927,5,1.2,20
ゲーム,0,0.3060084983916977,1,1.2,0
ゲートライン,0,0.3263921408818111,4,2.7,0
ガレージ方向,0,0.3419666877975453,1,2.7,0
ガレージ,0,0.16880512028846287,1,1.7,1
カラーブロック有効移動,0,0.283731767578128,2,5.2,0
カラーブロック全体,0,0.16829894748597887,1,4.2,0
カラーブロック,0,0.28137860117753505,9,3.2,4
カラーサークル,0,0.29600135507162234,1,2.9,0
オレンジ範囲,0,0.20770567305480553,1,3.0,0
エリア,0,0.37265375682204127,2,1.5,8
アドバンストクラス難所,0,0.45308929907420326,1,5.5,0
アドバンストクラス,0,0.4552334007607024,2,4.5,1
アクティビティ,0,0.5119729075022847,1,3.5,0
よう設計,0,0.3147108616645364,1,1.2,0
よう,0,0.2357633779382618,5,0.2,1
もの,0,0.3736535935869131,1,0.2,0
もっ,0,0.5027315564033099,1,0.2,0
もう一方,0,0.46014282300006243,1,1.2,0
また最大値,0,0.7160604074817152,1,1.7,0
ほぼ左右対称,0,0.3147108616645364,1,2.2,0
はみ出さ,0,0.5677225952546653,1,0.8,0
なる,0,0.309417852009224,4,0.2,4
なら,0,0.42673829019552595,1,0.2,0
なっ,0,0.25438502824217374,2,0.2,0
なお走行タイム,0,0.4481158948156903,1,2.7,0
なお置かれ,0,0.25438502824217374,2,0.9,0
なお本節,0,0.37086076145580094,1,1.2,0
なおこれ,0,0.5027315564033099,1,0.4,0
どちら,0,0.3499290956004769,1,0.30000000000000004,0
とき,0,0.3117603045794458,4,0.2,0
できる,0,0.25303792722676877,1,0.30000000000000004,0
つながっ,0,0.24970556464063032,2,0.4,0
ため,0,0.37086076145580094,1,0.2,0
ただし以下,0,0.501522747999392,2,1.3,0
それらすべて,0,0.29378090116486283,1,0.6000000000000001,0
それぞれ個別,0,0.5013463523720088,1,1.4,0
それぞれ2個,0,0.314128613458622,1,0.9,0
その時間帯,0,0.4375822993019585,1,1.7,0
その他不測,0,0.16880512028846287,1,1.7,0
その他,0,0.5403111338281116,1,0.7,1
する,0,0.20713020051098777,27,0.2,0
すべて,0,0.5119729075022847,1,0.30000000000000004,1
される,0,0.20992630221803765,16,0.30000000000000004,0
され,0,0.24614093538443296,12,0.2,16
させ,0,0.25438502824217374,2,0.2,0
これら,0,0.26597822361177187,1,0.30000000000000004,0
この順に通過,0,0.20490614038880617,1,1.8,0
この様子,0,0.665950424815892,1,1.2,0
この上限,0,0.6759937802535553,1,1.2,0
こと,0,0.21808571609778404,17,0.2,0
おり,0,0.24588983981305326,3,0.2,0
および黒線,0,0.43050695967276614,1,1.3,0
および構成要素,0,0.4544922063017268,1,2.3,0
および数字カード,0,0.3074662992634982,1,2.5,0
および中間ゲート2,0,0.3483022482230837,1,2.5,0
およびゴールゲート,0,0.29205424815593867,1,2.7,0
および6,0,0.36753411156893523,1,0.30000000000000004,0
うち1,0,0.49077520517011564,1,0.2,0
いる,0,0.25474917806141073,13,0.2,2
いずれ,0,0.2932589067637601,6,0.30000000000000004,0
ある,0,0.34614019855781397,4,0.2,0
あり,0,0.314128613458622,1,0.2,0
rコース,0,0.28296770419265505,5,1.6,0
lコース,0,0.3021968488775139,4,1.6,1
goal,0,0.29205424815593867,1,1.6,0
gate2,0,0.29205424815593867,1,1.6,0
gate1,0,0.29205424815593867,1,1.6,0
etロボコンキャラクターロゴ,0,0.2680487202719552,1,6.5,0
etロボコン2020ロゴ,0,0.2680487202719552,1,3.8,0
etロボコン2020シミュレータ,0,0.3025537098954998,4,5.5,0
6個,0,0.2775007595817072,1,0.5,0
5種類,0,0.314128613458622,1,1.0,0
26,0,0.0970648804076621,1,0.0,0
1回,0,0.3621120352009919,2,0.5,0
1チーム当たりlコース,0,0.3214180754737056,1,3.5,0
120秒経過後,0,0.16880512028846287,1,2.0,0
120秒,0,0.38149853578908227,3,0.5,1
11,0,0.2544238565220663,1,0.0,0
10,0,0.12927159638723323,1,0.0,1
0版,0,0.16120772900106428,2,0.5,0
